run,tick,insert,gravity,movement,behavior,reset,paint,total
0,307,0.0009,0.0447,0.1778,0.561,0.0296,0.0908,0.9048
0,308,0.001,0.0447,0.1738,0.5617,0.0316,0.0909,0.9037
0,309,0.001,0.0446,0.1754,0.5868,0.0303,0.0916,0.9297
0,310,0.0013,0.0507,0.1989,0.5863,0.0274,0.0924,0.957
0,311,0.0015,0.0455,0.1761,0.5685,0.0293,0.0916,0.9125
0,312,0.001,0.0451,0.1755,0.5609,0.0319,0.092,0.9064
0,313,0.0011,0.0444,0.1776,0.5652,0.0304,0.091,0.9097
0,314,0.001,0.0449,0.1748,0.5613,0.0303,0.0914,0.9037
0,315,0.001,0.0453,0.173,0.5663,0.0303,0.096,0.9119
0,316,0.0048,0.0456,0.179,0.565,0.0223,0.0895,0.9062
0,317,0.0016,0.0444,0.1793,0.5685,0.0304,0.0909,0.9151
0,318,0.0013,0.0458,0.1804,0.5643,0.0277,0.0976,0.9171
0,319,0.0018,0.045,0.1794,0.5696,0.0306,0.0922,0.9186
0,320,0.001,0.044,0.1806,0.5657,0.0304,0.091,0.9127
0,321,0.0042,0.0451,0.1822,0.5901,0.029,0.0935,0.9441
0,322,0.0017,0.0451,0.1754,0.5726,0.0309,0.0924,0.9181
0,323,0.001,0.0451,0.1801,0.5719,0.0305,0.0911,0.9197
0,324,0.0016,0.0507,0.2336,0.596,0.0268,0.0926,1.0013
0,325,0.0046,0.0444,0.1814,0.5691,0.0306,0.0912,0.9213
0,326,0.001,0.0445,0.1819,0.5648,0.0296,0.0937,0.9155
0,327,0.001,0.0446,0.1819,0.5651,0.0304,0.0909,0.9139
0,328,0.0011,0.0447,0.1785,0.5681,0.0315,0.0914,0.9153
0,329,0.001,0.0453,0.1776,0.5641,0.0298,0.0909,0.9087
0,330,0.0012,0.0453,0.1811,0.5626,0.0295,0.0914,0.9111
0,331,0.0015,0.0449,0.1793,0.5743,0.0296,0.0913,0.9209
0,332,0.001,0.0448,0.1791,0.5681,0.0305,0.0925,0.916
0,333,0.001,0.0448,0.1811,0.5721,0.0302,0.092,0.9212
0,334,0.001,0.045,0.1811,0.5689,0.0305,0.0912,0.9177
0,335,0.001,0.045,0.1801,0.565,0.031,0.0909,0.913
0,336,0.001,0.046,0.1807,0.5678,0.0295,0.0933,0.9183
0,337,0.0012,0.0447,0.183,0.5886,0.0298,0.0938,0.9411
0,338,0.0017,0.0449,0.1805,0.5639,0.0307,0.0938,0.9155
0,339,0.001,0.045,0.1791,0.5574,0.0291,0.0916,0.9032
0,340,0.001,0.0446,0.1797,0.5603,0.0291,0.1034,0.9181
0,341,0.0049,0.0496,0.1796,0.5677,0.0322,0.0928,0.9268
0,342,0.001,0.0434,0.1797,0.5623,0.0299,0.0918,0.9081
0,343,0.001,0.0447,0.1738,0.572,0.0314,0.0917,0.9146
0,344,0.001,0.0447,0.1791,0.564,0.0306,0.0913,0.9107
0,345,0.0017,0.0449,0.1811,0.5633,0.031,0.0916,0.9136
0,346,0.001,0.0441,0.1807,0.5696,0.0305,0.0914,0.9173
0,347,0.0011,0.0445,0.1784,0.5567,0.0298,0.0936,0.9041
0,348,0.0011,0.0449,0.178,0.5626,0.0303,0.0904,0.9073
0,349,0.0041,0.0447,0.1792,0.5597,0.0289,0.0925,0.9091
0,350,0.0011,0.0448,0.176,0.5647,0.0297,0.0939,0.9102
0,351,0.001,0.0441,0.1784,0.5662,0.0289,0.0931,0.9117
0,352,0.0018,0.048,0.2516,0.5914,0.027,0.0945,1.0143
0,353,0.0043,0.0447,0.1801,0.5667,0.0309,0.0912,0.9179
0,354,0.001,0.0457,0.18,0.5628,0.03,0.091,0.9105
0,355,0.0019,0.0441,0.1788,0.5667,0.0303,0.0907,0.9125
0,356,0.0011,0.0459,0.1814,0.5718,0.0301,0.0915,0.9218
0,357,0.001,0.0443,0.1779,0.5661,0.029,0.0913,0.9096
0,358,0.0011,0.0448,0.1798,0.5692,0.0295,0.091,0.9154
0,359,0.0017,0.0448,0.1797,0.5697,0.0291,0.0933,0.9183
0,360,0.0011,0.0514,0.1801,0.566,0.0308,0.0913,0.9207
0,361,0.0011,0.0311,0.1806,0.5719,0.0328,0.0911,0.9086
0,362,0.0011,0.0449,0.1815,0.5738,0.0315,0.0939,0.9267
